Open,High,Low,Close,Adj_Close,Volume
261.52698,261.78873,255.68735,263.21643,262.455,7629333.0
276.59827,278.6039,272.12158,273.86993,275.7318,6741674.5
273.7304,277.78052,268.22635,272.1537,276.61157,6953416.0
247.02356,246.05846,240.6998,238.88997,238.52742,8631684.0
208.9398,210.40004,207.15497,211.16457,208.67926,11628892.0
241.22786,245.14046,239.47026,237.03574,236.91263,8716881.0
236.98473,240.49565,234.63318,235.97578,237.59412,8938152.0
262.36,266.20746,263.38336,260.70593,260.80008,7476507.5
202.33789,207.65157,196.42813,207.29008,205.84157,12410786.0
273.69022,276.9534,272.11752,273.19913,276.00385,7017774.5
226.12907,230.50014,227.30269,226.72713,224.81432,9676282.0
291.93066,292.21802,286.60226,290.33054,288.88687,6440828.0
211.70976,214.2336,209.78601,213.2948,214.24309,11395404.0
275.77875,279.4614,276.80865,276.65085,279.56546,6893394.0
249.12842,248.44211,245.58989,245.04248,243.6696,8213644.5
279.8111,280.71826,272.99887,275.6647,277.03714,6437751.5
251.8813,249.80978,246.42773,247.58888,244.94551,7925933.5
321.54813,323.30875,318.58917,319.12225,316.50595,5892358.0
183.32423,186.81915,178.54494,178.79054,180.05055,16206988.0
221.23494,226.23946,220.60393,226.19133,224.75093,10399921.0
207.74686,212.53496,207.51947,209.63933,210.48126,11675558.0
278.8967,282.12982,277.12723,277.26562,279.08105,6817136.5
251.81172,249.71445,246.29276,247.46939,244.86168,7929498.5
259.0749,260.6304,254.66954,260.07336,257.3703,7244655.0
267.30573,267.85468,258.8977,266.85754,267.7152,7263135.0
249.88924,252.35046,247.12523,252.5558,250.03894,7831008.0
224.88963,231.26166,226.7108,226.27371,223.45107,9879381.0
294.79544,300.4004,288.25308,291.7104,294.59418,6261573.5
297.9041,295.08655,290.55838,295.02884,292.0305,6441244.5
225.43509,225.99084,223.45663,226.15283,223.58995,9712730.0
217.2461,221.54865,215.80957,221.48749,221.31914,10689524.0
266.7243,266.16473,260.09033,261.39453,267.18802,7089690.0
235.08879,239.29054,233.02124,234.59555,235.63976,8971972.0
157.13777,164.82153,157.05885,164.10353,164.13307,30876350.0
210.62221,213.91992,210.6226,216.70392,214.12222,10918633.0
216.97752,219.41747,218.04893,221.14001,219.5229,10554667.0
252.25139,250.87608,248.08272,250.30316,247.52258,7810163.5
255.73814,254.9526,253.25723,253.87401,251.04259,7750019.0
279.5327,280.16736,272.07748,275.0813,276.6211,6416797.0
257.63846,259.11136,253.4328,259.6648,256.24384,7295758.0
305.1245,301.5257,298.02866,302.07437,297.63248,6375546.5
398.7765,397.06436,391.38742,397.53546,398.38522,4430789.0
231.79999,235.37709,228.7477,232.28561,233.571,9116752.0
270.25153,273.73602,266.9675,267.35925,272.9123,6983059.5
218.54982,219.53265,215.95052,220.45276,218.04572,10176055.0
228.77708,231.94328,225.60196,231.45517,231.9192,9324885.0
275.8994,280.35605,270.65137,273.75174,278.5325,6850010.0
263.14755,265.063,262.69052,264.80026,265.0396,7432183.0
265.68573,266.41797,259.42023,263.31458,262.66296,6976824.0
393.9618,394.0608,386.65277,390.788,394.0406,4625704.5
274.91476,277.10645,269.96118,272.37183,274.25845,6796738.5
285.89334,287.71536,281.05463,282.3512,282.886,6272327.0
243.42743,244.7815,240.91245,246.76556,245.43521,8363345.0
237.0592,240.65762,235.51479,234.3669,235.02844,8825944.0
324.41672,329.64572,324.5115,321.22388,322.62628,5630312.0
209.94412,214.99292,210.67711,212.58429,213.27226,11387323.0
222.98296,226.35773,219.99944,229.78088,228.26425,9811143.0
182.9207,186.42038,178.17412,178.30388,179.56944,16305594.0
247.45958,249.73659,245.34148,251.16902,248.99323,8040603.0
257.3209,257.15268,255.72708,256.0984,253.96236,7683953.5
273.42932,277.34027,268.1224,272.2279,276.10886,6862282.0
229.3788,232.62967,226.21408,231.61739,232.25632,9283687.0
264.6099,262.92734,256.7169,262.00058,266.28967,6989125.0
231.7323,232.00531,230.3983,229.27217,230.01979,9081648.0
248.42668,247.98703,245.30527,244.57703,243.43533,8227133.0
250.20013,249.53525,243.33955,244.54842,248.40027,8092300.5
289.4013,288.3847,285.9126,287.00006,289.9528,6459926.5
218.37791,221.12338,219.79358,223.1198,221.00266,10366545.0
212.33171,217.58394,213.41042,215.53317,216.02869,11141590.0
571.31604,587.1776,574.1907,569.09155,566.875,1971845.2
223.31996,226.53592,220.25177,229.88834,228.52287,9771593.0
217.24733,221.54932,215.81,221.48907,221.3205,10689396.0
392.97485,393.7103,387.02167,390.59818,391.6915,4437119.0
214.78339,216.91936,215.81671,219.68915,217.7072,10368691.0
257.27887,257.28375,251.31325,257.95953,256.79745,7328919.5
186.34294,189.80225,181.31892,182.43083,183.64928,15469421.0
190.2079,192.70813,187.1003,190.80766,191.79353,14828015.0
174.33699,177.44217,170.0949,174.27556,170.95885,18248678.0
498.80762,504.30573,493.75858,499.19168,498.3658,3018566.2
258.72214,258.40363,252.24643,259.26602,259.37643,7362345.0
247.35382,249.98428,244.87134,249.63544,247.93228,8000801.5
213.30553,218.5265,214.04832,216.61867,216.94302,11086329.0
299.29633,298.12823,300.33975,299.44727,296.3361,6299367.5
167.75047,171.59363,167.4153,172.87254,170.0666,24159820.0
253.67964,254.91447,251.04189,253.9343,254.63275,7710602.5
231.77914,236.265,230.19499,237.58861,236.0175,9393131.0
306.4124,304.89615,302.34937,305.18405,300.20554,6391437.0
248.65016,249.60785,243.22021,249.77469,244.64737,8208327.0
174.09792,177.82498,169.51488,177.47478,174.70805,18086694.0
209.30608,212.29417,207.27136,210.52701,211.53848,11645025.0
172.49086,175.30011,167.15944,173.72392,173.11952,19326756.0
179.24852,182.49106,174.51836,175.86943,175.69276,17132260.0
170.20558,172.46356,168.37761,173.41289,171.21526,23716438.0
191.67894,195.07526,186.22224,188.86559,190.01064,14165654.0
255.29906,256.66464,253.28783,255.6238,256.8392,7637211.0
226.24265,229.05202,223.02376,230.77199,230.49931,9498415.0
158.31621,165.57352,158.20882,165.07729,164.79195,30130508.0
178.54283,179.78876,175.67076,176.2993,176.39574,18544812.0
263.2522,261.7515,255.05836,260.61142,263.85703,7008273.5
240.53128,243.39273,238.6444,239.66226,240.54605,8586173.0
188.87883,188.79639,182.29317,185.92464,182.83897,15241520.0
176.86595,180.04187,172.37257,175.09627,173.39632,17673828.0
248.94437,247.82617,243.37335,246.75423,245.19,7897626.0
220.27118,224.14066,217.84265,226.27306,225.14653,10229643.0
214.13106,217.11702,209.44048,216.28455,214.47194,11358939.0
195.23256,195.17343,188.44576,193.86491,190.26317,13636929.0
188.33571,190.64145,182.06364,184.29039,185.39812,15205574.0
183.02248,186.52094,178.26762,178.42662,179.69081,16280722.0
168.04662,171.7826,167.7043,173.1172,170.23216,23972386.0
246.16928,245.2917,239.86533,238.69351,237.45851,8665028.0
212.36568,217.61794,213.431,215.57135,216.06216,11139801.0
185.78883,189.25467,180.80971,181.76259,182.98872,15604806.0
232.58963,236.18695,229.98969,232.59537,233.75394,9055494.0
234.71045,239.18555,233.06561,237.65103,237.2304,9192530.0
219.47748,224.94121,213.07678,219.5504,223.49611,10636898.0
173.09471,176.00104,168.92644,173.8618,169.87871,18664534.0
168.0931,171.81226,167.74968,173.15562,170.25816,23942964.0
233.05878,237.6613,233.87457,236.34824,235.14235,9096135.0
196.56517,196.93607,188.41368,193.91386,193.67174,13474807.0
213.68883,218.95421,214.27203,217.07968,217.37308,11049500.0
195.94096,199.41971,190.71925,194.0927,195.2495,13253050.0
204.3123,208.69286,202.58377,205.03607,206.11862,12126098.0
190.22289,193.63641,184.88426,187.10976,188.2748,14521416.0
184.88847,185.59717,177.3213,179.34557,180.3799,16371108.0
167.9081,170.75974,165.02034,168.44423,169.10417,26795962.0
187.38512,187.38263,180.58092,183.73308,181.46565,15653808.0
287.07117,291.58817,278.6979,284.16388,283.4263,6521605.0
233.7248,237.17224,231.529,232.89532,234.37045,9168799.0
197.23839,200.84451,192.5356,195.75133,196.96593,13074492.0
213.81456,215.62743,214.92111,218.33458,214.2,10882719.0
420.8077,420.41412,414.47052,417.83594,420.28757,4210779.0
309.49112,312.26456,302.2843,299.1908,294.53622,6273165.5
187.32967,187.48654,181.79482,184.56184,182.23601,15589155.0
206.08797,210.67923,205.13551,207.41597,208.37408,11893169.0
259.37973,259.87363,254.47928,260.56723,257.0745,7179911.5
259.89908,260.10138,254.65454,260.52994,257.08966,7137492.5
275.36688,276.12393,266.70816,271.68655,274.05423,6777649.0
219.9773,223.85754,217.61328,225.77444,224.758,10279326.0
245.9903,242.37334,238.69656,239.44533,240.28728,8449907.0
190.8448,190.94339,183.65627,187.72078,185.89299,14816328.0
204.79308,209.23067,203.27467,205.68047,206.7293,12063032.0
244.6173,241.69304,237.56848,241.50731,238.70482,8387543.0
204.62541,205.77162,200.28955,204.82726,203.78387,12288658.0
210.43248,215.5392,211.37889,213.23878,213.89258,11323262.0
260.8927,261.1383,254.6401,261.08444,260.24936,7221676.0
253.38132,252.05151,246.79155,253.7784,250.80786,7885911.0
246.3769,242.70001,238.85194,241.55585,239.75294,8370936.0
233.15926,236.77115,230.8856,232.8188,233.88593,9011305.0
194.91875,198.29712,189.2881,192.78593,193.89711,13393735.0
233.44325,238.36368,234.28105,237.6003,236.08342,9081874.0
245.57474,244.67697,239.69687,244.53992,240.25563,8322263.5
206.63643,207.93092,203.48158,207.77258,206.075,11981768.0
186.3271,189.78659,181.30434,182.41176,183.63045,15473281.0
282.1212,284.23688,274.75113,278.08463,281.23322,6414025.5
184.31804,187.80121,179.4582,179.989,181.23534,15964166.0
230.55637,233.973,227.41196,231.9348,232.91602,9203060.0
231.41562,234.57567,231.9259,228.79178,230.28639,9108526.0
207.24713,210.21262,206.13177,213.10149,210.60858,11027760.0
222.73177,227.68962,223.02559,228.45844,226.22151,10101877.0
237.02481,240.62381,235.48012,234.35321,235.01738,8827102.0
271.6171,274.5579,265.25113,269.9859,274.29977,6930080.5
228.16475,231.2447,224.97903,231.2901,231.57616,9366813.0
161.86534,167.83829,161.67232,168.00981,166.77626,27884376.0
209.76773,211.89407,206.84737,210.12833,212.36142,11582975.0
212.42989,214.2612,212.22786,215.7789,213.19565,11133269.0
190.9087,191.24283,185.52602,189.07246,187.19438,14689234.0
229.12445,232.33952,225.95534,231.54878,232.11383,9301101.0
231.54291,235.0875,227.44667,229.43848,232.07103,9417099.0
192.57655,193.35211,187.9149,191.31697,191.20815,14272756.0
246.18419,246.0802,240.42122,246.2232,240.42648,8429726.0
187.47203,190.91797,182.35643,183.79243,184.99532,15193549.0
276.44357,280.68872,270.58002,273.88998,278.37442,6792152.0
201.74341,203.91954,196.5429,200.58385,201.79433,12653110.0
251.83743,249.74973,246.3427,247.51361,244.8927,7928179.5
205.96597,209.91638,206.80223,212.96927,210.71822,11528068.0
178.769,181.99811,174.08647,175.71382,175.23055,17241258.0
272.95947,272.1371,267.35468,271.73157,272.05176,6924771.0
262.9801,265.37296,261.7702,265.64758,267.1842,7274004.5
187.62883,191.07297,182.50053,183.98155,185.18233,15155228.0
249.15572,245.99065,241.55243,242.45189,242.19476,8215476.5
231.92252,236.94778,233.18608,236.24512,234.45757,9162861.0
198.13939,201.834,193.79701,196.90312,198.15794,12950489.0
178.03847,181.24716,173.42854,175.4767,174.52644,17407310.0
244.64047,247.23651,242.29533,245.72359,245.21873,8207789.5
220.17435,224.04738,217.76709,226.10878,225.01851,10246013.0
251.06273,251.18379,246.79788,249.99403,250.06313,7798061.5
244.41083,244.01721,239.77298,238.89026,240.09732,8507643.0
252.65216,250.83554,247.93327,248.9546,245.91692,7887095.0
247.66,247.66483,241.20128,248.48183,239.5026,8589381.0
256.67313,258.78397,253.79356,254.58736,254.1898,7704718.5
172.97496,175.77988,168.78893,173.81664,169.83315,18771430.0
259.7872,259.46457,254.97562,261.2083,260.0628,7646031.0
185.78728,189.25311,180.8083,181.76079,182.9869,15605183.0
221.52942,225.70819,219.7343,226.92622,225.39822,10342361.0
242.27878,245.24098,239.68434,237.7051,237.58849,8673651.0
236.18672,237.04726,237.93776,234.89635,234.70647,8691184.0
172.93413,175.7045,168.74205,173.8012,169.81761,18807856.0
254.54707,253.29692,251.39854,252.20004,248.84532,7799737.0
192.64531,196.03024,187.11024,190.03099,191.16273,13929528.0
248.24956,249.60767,248.93394,245.02542,244.57971,8005660.5
289.4423,290.21353,283.48672,287.109,287.03894,6442661.0
273.02255,278.08826,270.39902,271.07812,274.9742,6526903.5
202.90521,207.11877,200.56169,203.15018,204.3313,12310681.0
248.79153,247.91653,243.22292,246.74944,245.63881,7894495.5
230.5437,233.82626,227.87656,230.59834,232.30202,9206167.0
218.89041,221.60289,220.8916,224.14413,221.30951,10266210.0
211.91943,217.17174,213.16078,215.0698,215.62251,11163311.0
235.88731,239.46484,234.43018,233.73387,234.52493,8868619.0
252.913,250.15997,244.3373,252.9774,247.82864,8041932.5
347.66568,350.4293,344.68896,347.07578,348.4445,5293047.5
250.02467,247.26605,242.82553,244.40005,242.70863,8021087.5
239.75748,237.81602,232.89072,234.4825,231.19981,9018502.0
269.58206,270.8088,265.25525,267.024,268.19174,6997519.0
245.11787,243.82176,239.48027,239.05354,240.56097,8485902.0
200.27231,200.58408,195.48882,200.69775,196.38454,12785922.0
281.1431,281.85364,272.0658,275.433,277.82812,6369148.5
215.69897,220.69197,215.24727,219.54498,219.61192,10849675.0
221.5592,226.22324,221.5915,226.78651,224.99469,10248788.0
237.36188,235.05902,233.9915,238.74294,233.10939,9012205.0
229.30617,232.54681,226.14018,231.5978,232.21562,9288661.0
201.1225,205.12453,197.99974,200.7608,202.06683,12544536.0
191.2595,194.6608,185.8368,188.35979,189.51064,14268135.0
211.57361,216.28233,212.2514,214.29326,215.20256,11213741.0
222.77893,226.25598,219.83052,229.69693,228.10664,9836051.0
203.49977,204.3047,199.80827,204.97195,202.07768,12083472.0
258.9407,259.4043,258.25482,258.37494,256.95053,7616341.0
261.25507,262.62097,261.46576,261.48145,261.27097,7507552.0
208.7049,210.41527,205.68324,209.65013,209.68298,11751783.0
251.29277,250.46056,246.85373,249.597,247.97409,7820986.0
248.6145,245.31548,240.72093,241.28844,241.93217,8351907.5
236.94748,239.94019,235.17545,241.6563,240.2959,8933596.0
286.47537,289.56342,275.69885,281.5942,283.19455,6484548.5
276.6897,281.5718,274.90442,278.03064,280.53796,6774785.0
259.0728,260.44803,257.5996,260.1008,262.47827,7364415.0
247.13074,249.00848,244.53093,246.12082,244.23355,8228129.5
243.09811,245.09944,244.41608,240.83739,240.64133,8325476.0
214.90181,218.50237,210.44429,224.27278,223.40611,10312975.0
261.52655,262.11716,257.94708,263.32217,263.24866,7598663.5
322.42868,320.18027,321.35147,318.73834,321.11765,5749064.5
209.37086,214.3516,209.85324,211.81595,212.54407,11462527.0
214.12239,216.06964,214.95087,218.29668,215.08162,10872090.0
225.52196,228.22989,222.29065,230.5777,230.09558,9547759.0
255.55075,256.98138,252.96999,254.48615,254.88066,7652718.5
260.53906,262.91904,260.50946,261.6655,261.86026,7184636.5
265.53104,264.6035,259.64987,267.06216,265.79477,6966159.0
263.93564,263.96368,253.6621,262.97153,266.372,7368852.0
290.414,296.11404,290.1307,289.32275,289.30753,6426976.0
187.85875,191.30014,182.71178,184.25874,185.45638,15099059.0
259.4842,263.34033,259.5262,260.41968,261.6223,7389371.5
220.57079,224.42928,218.07652,226.78139,225.54265,10178988.0
266.71262,271.9817,268.83328,265.5903,267.51755,7275587.5
276.8012,278.74075,272.52167,273.93158,275.92477,6763509.0
260.34332,260.86786,257.69342,262.10443,258.2519,7248552.0
274.6902,278.6231,271.65997,276.48904,279.10614,6908005.0
265.2419,268.64447,264.97073,267.6968,268.2228,7302102.0
313.36722,312.27774,308.52472,310.89777,305.97165,6237309.0
221.66068,228.55473,221.59467,220.02858,216.08182,10889109.0
253.6542,252.08568,249.91756,250.84413,247.29659,7838447.5
252.42789,254.2379,252.73967,250.84467,250.66257,7688689.0
279.4339,281.13574,275.4601,276.4592,278.11978,6611017.5
273.13147,279.23755,272.23395,271.76892,276.25467,6796684.5
219.01189,223.7329,214.67395,221.493,223.30545,10576386.0
213.07826,214.84355,213.72458,217.22655,213.39326,10997287.0
248.88217,245.6494,241.13214,241.86382,242.06203,8284436.5
213.72003,218.98907,214.29025,217.11726,217.40814,11046498.0
240.14615,243.32808,238.51561,241.841,241.92873,8550685.0
192.23952,195.62924,186.73741,189.54161,190.67894,14028682.0
249.53346,246.5236,242.10863,243.2944,242.40147,8126435.0
251.84749,250.5176,247.5116,249.87936,247.27141,7820411.5
268.46683,271.39682,260.17828,267.00266,268.5054,7321375.0
296.2378,295.94867,296.41003,295.7743,292.96286,6138652.0
232.08896,237.47832,232.4767,237.59193,235.96254,9196849.0
226.2101,226.42554,223.28824,225.98271,223.36757,9724009.0
204.84892,207.07574,200.57834,204.42809,205.74918,12252677.0
258.20886,258.387,257.1128,257.3464,255.60045,7646888.5
250.60204,248.34341,244.397,244.86237,243.5138,8192372.0
345.33377,346.34174,340.9029,343.00876,346.10086,5197847.0
242.70766,244.59052,243.4484,241.39142,241.07217,8372525.5
256.37112,257.3263,252.21094,254.67213,254.21909,7706873.0
288.48206,290.4123,285.12967,288.09998,287.57736,6472469.5
246.93794,243.15256,239.11707,241.02898,240.66386,8382725.5
265.5261,269.24298,265.3437,267.89102,268.49454,7279419.5
248.62166,250.60225,245.35623,250.91916,249.55147,7882465.0
294.86432,303.22528,293.43918,293.3558,292.70233,6412395.0
207.82289,208.98293,206.31612,210.58798,206.50003,11681574.0
332.20993,336.662,330.10513,330.8042,331.33127,5566595.0
218.26959,219.73418,217.03558,221.40811,218.99532,10106595.0
205.16158,209.6429,203.80426,206.17435,207.19736,12014692.0
290.1224,293.22742,280.2365,285.90323,289.63,6254630.0
223.04083,226.38658,220.04735,229.80469,228.30898,9804074.0
193.16179,196.54059,187.58485,190.6538,191.7784,13803345.0
244.65576,243.68654,238.34334,238.48302,236.18422,8718523.0
332.83655,338.44363,332.1123,329.61264,331.8116,5477289.0
261.0374,262.3188,261.48456,261.30634,260.8238,7527540.5
443.0897,447.30267,441.89368,443.24307,444.8276,4002235.8
315.42358,316.03522,312.17816,312.70755,308.2865,6011639.5
216.70572,219.15555,218.6682,222.43872,220.24129,10089408.0
287.82916,290.07938,284.8324,287.6719,287.33322,6480416.0
228.45497,231.70055,224.52191,229.85408,231.87955,9368711.0
215.14633,220.38596,215.0464,218.85104,219.00204,10906886.0
353.47592,359.5722,354.08682,351.25928,354.21948,5163781.5
262.79532,264.69638,261.37006,264.35678,267.58844,7309675.5
253.97336,252.49944,250.50328,251.39374,247.78699,7823683.5
233.79942,233.69249,232.50983,231.7463,230.93153,9104376.0
237.6113,241.1941,236.08685,234.56166,235.18614,8807866.0
228.67137,231.82265,225.49443,231.42667,231.85999,9332124.0
388.75906,386.60596,378.0876,385.5928,388.12076,4726564.0
274.05792,277.74762,270.55154,275.5351,278.37555,6902492.5
214.11624,219.43114,214.52147,217.59383,217.85268,11008431.0
227.81058,230.84068,224.61877,231.19463,231.37775,9391062.0
272.29898,275.96823,268.89465,274.51904,277.12125,6829471.5
249.91925,247.88763,244.05693,247.14091,243.73862,7893736.5
235.47594,239.10107,233.91763,233.73497,234.51978,8879224.0
267.24078,269.9715,264.74857,269.9395,272.38354,7061233.0
279.59985,282.87814,278.0649,278.04913,279.76608,6785821.5
258.743,260.37628,258.3477,259.68832,260.55707,7529522.5
285.12973,291.32812,283.11276,284.92157,286.45883,6662110.5
201.09024,202.02815,194.46268,199.42,200.00577,12845215.0
253.13126,251.43327,248.882,249.85803,246.57655,7863836.0
205.95221,207.10927,202.75276,207.15096,204.88213,12057889.0
286.5468,287.64673,282.44882,283.90927,287.50696,6502909.5
295.3387,297.59103,293.5592,292.26678,292.16556,6008541.5
250.19746,251.02072,245.98201,250.67139,248.20079,7973410.5
255.63599,256.7465,248.98212,255.5938,254.83733,7919650.5
236.91702,239.97974,234.90279,240.03442,239.62001,8913286.0
235.88037,239.4987,234.3256,233.89641,234.64973,8865613.0
197.85512,198.31912,190.2942,195.71132,195.20164,13262349.0
247.69067,249.17502,248.65485,244.27698,243.90633,8032659.0
278.79672,280.49646,275.14407,275.6548,277.67795,6710812.5
234.33862,238.23982,233.25053,240.11012,238.72197,9061481.0
273.2119,276.93027,269.82037,274.69482,277.5928,6922981.5
272.31674,272.9564,269.7519,270.96606,275.60437,6942695.5
219.87473,223.90157,217.89859,225.0054,224.05544,10427372.0
297.54288,296.9847,297.94955,298.10254,295.2675,6475810.5
296.2502,294.22714,293.9416,292.9792,295.62292,6295584.5
217.3525,221.60754,215.84822,221.6211,221.43654,10678510.0
216.88512,221.34875,215.67839,221.03421,220.92075,10726895.0
295.95633,294.32574,288.32513,292.93698,290.4235,6403845.5
216.75444,221.2764,215.63086,220.87018,220.7766,10740419.0
297.69687,296.198,294.97723,297.056,294.93298,6537669.5
253.9462,254.33324,248.9638,255.14738,252.86217,7695836.5
276.03012,278.2096,267.9403,270.0982,275.85623,6294865.0
225.22313,227.88899,221.98668,230.49712,229.92815,9568219.0
302.87546,300.4944,297.56757,301.0177,296.51086,6429412.0
248.76918,245.50844,240.95854,241.62093,242.00723,8312918.5
285.14102,288.81964,285.58472,284.33044,285.27652,6537542.5
267.4656,268.92743,261.5576,267.5442,271.9809,7026241.5
250.28952,248.42403,244.76805,247.6953,244.50285,7879025.5
196.96819,200.54773,192.15727,195.40587,196.60841,13111682.0
257.84,257.87427,256.53717,256.828,254.92,7662284.5
277.3491,281.99118,279.8406,278.71207,281.17346,6880104.0
297.73062,297.53357,299.05127,297.6399,295.52087,6055824.0
270.19717,272.54785,262.7738,268.78494,272.70438,7110830.0
248.67204,245.47816,241.2016,243.12752,241.86708,8155558.5
249.23463,249.30304,244.5558,248.59586,246.92075,7922515.0
223.97008,226.8499,220.81664,230.18701,229.02682,9690632.0
279.02655,284.26126,278.1364,280.85095,283.0438,6734200.0
270.78873,271.3217,268.1376,268.46152,272.19983,6934779.0
289.40732,292.06128,288.17264,287.82712,286.97754,6202697.5
294.54398,292.03027,290.70493,291.36417,293.55374,6350993.5
224.22006,226.97453,221.02362,230.28984,229.21996,9660113.0
274.2364,278.18015,271.23135,275.96204,278.64307,6911771.5
234.9918,238.62509,233.42924,233.54173,234.36424,8895515.0
239.1472,241.02657,236.65894,240.72478,241.11496,8655570.0
412.3274,410.6602,406.7718,412.35196,412.92206,4260809.5
279.34558,284.58658,278.83,280.3518,283.1494,6612902.0
220.80045,224.65048,218.25577,227.17099,225.84627,10140165.0
265.05307,265.19995,259.67044,260.4169,264.8457,7203353.0
255.76274,256.9267,255.3529,255.3185,254.7573,7453412.0
253.67577,252.87195,249.61348,250.28693,246.91986,7855864.5
260.322,261.14053,255.337,260.40823,257.39102,7139394.5
261.02386,261.1486,253.01416,262.29172,261.3902,7698785.5
308.91293,306.28937,303.5151,305.5791,301.6405,6255392.5
332.0507,332.1465,330.8976,328.9877,332.6253,5395160.0
332.7594,331.79825,332.32404,328.2807,332.7399,5005320.0
267.45724,271.87408,266.68985,270.55948,270.9127,7089077.0
217.12727,221.48283,215.76639,221.3383,221.18802,10701825.0
249.3233,246.20406,241.8082,242.81429,242.27771,8173666.5
384.55963,384.95294,380.63504,385.79794,385.94498,4587909.0
261.01852,260.5567,255.0749,260.73483,257.4009,7058111.5
319.05887,321.082,317.9871,314.0634,314.23563,5825696.0
277.9928,281.7818,274.58868,277.7344,280.16724,6620000.5
388.24792,389.01782,385.8446,390.35745,390.22736,4514914.0
259.03632,257.6638,252.3134,254.60316,256.9026,7539428.5
366.13696,364.90872,356.5566,364.20728,365.6998,5002313.0
244.69865,243.89711,239.50664,238.85294,240.27306,8506381.0
268.45773,270.67294,260.90082,265.67722,268.3828,7342046.5
225.31848,227.99774,222.08362,230.52284,229.98157,9561693.0
265.99533,271.63055,268.8623,265.22964,266.47427,7324098.5
263.29663,262.87457,257.8369,265.21298,262.45148,7041617.5
294.02084,303.07895,292.70612,292.9589,292.19794,6485207.0
290.89532,290.48453,283.46072,287.50153,287.34787,6445246.0
512.3745,521.687,514.1541,514.5947,511.82626,3125815.2
222.38065,228.09511,220.67422,223.20204,222.7277,10270652.0
268.5534,268.39352,262.0875,265.06412,269.65668,7126679.0
250.87569,248.43202,244.4767,245.86174,243.734,7977471.0
302.3725,302.044,301.56964,301.93347,299.1486,6390478.5
413.11606,418.87744,415.32703,413.46793,416.95798,4411417.5
234.26685,237.14084,234.21634,230.66965,232.13002,8976264.0
274.69662,277.70776,268.61426,270.43335,275.98306,6296280.0
301.12848,300.41675,299.24045,301.31308,296.85977,6475921.0
297.7766,298.87625,298.38898,296.8612,295.94687,5865399.0
294.9776,299.0922,293.2921,291.8779,292.02,6160026.5
202.4795,206.64256,199.9499,202.57964,203.79056,12366523.0
274.30118,276.60535,273.02664,270.87283,272.3626,6949395.0
273.9006,276.03696,269.19513,271.0134,273.42975,6939068.0
308.84686,308.66052,309.10217,306.49472,307.14044,5620350.5
216.28152,221.01453,215.45895,220.27638,220.25473,10789372.0
224.20882,226.96892,221.0143,230.28523,229.21126,9661484.0
280.47888,285.748,280.18918,279.43304,285.5665,6609525.0
248.56137,248.76433,246.11249,246.25826,244.64294,8143422.5
250.4443,252.14905,245.96231,252.18802,247.40115,7816858.0
252.38663,250.50217,247.40823,248.4569,245.55438,7900031.5
185.32997,188.80121,180.38808,181.2093,182.4417,15716918.0
261.5071,263.86774,260.98752,263.41064,263.15384,7106337.0
281.4294,282.41684,274.0768,278.31982,283.16745,6566150.0
264.7567,267.53168,264.3341,266.82382,267.51773,7340168.0
255.92987,255.56569,253.68857,254.97058,253.0098,7685973.5
372.60864,373.1409,365.037,370.1663,371.50247,4753049.0
255.64473,255.13194,253.22934,254.48067,252.3098,7703919.0
240.00673,242.13362,240.73117,239.68132,239.41377,8552918.0
231.51137,234.64923,230.11197,230.20657,231.89468,9125904.0
205.19534,209.68065,203.85274,206.21959,207.24026,12010265.0
272.13315,272.89038,270.1451,269.96942,274.03387,6939424.0
277.2282,280.34937,271.4208,275.46933,278.1903,6680187.5
548.6879,555.194,549.8924,547.3165,549.59814,2827421.2
268.29703,272.35696,266.86594,271.1948,271.72025,6992626.5
237.25322,241.3856,235.94911,235.70619,236.68039,8890957.0
316.88275,313.9745,317.41293,312.73007,314.68655,5649003.0
254.24385,252.87543,250.92537,251.77386,248.28593,7812394.0
276.7084,281.36603,274.7614,278.60788,280.91287,6837760.0
292.12524,290.75684,290.32285,289.62927,293.25082,6356491.5
241.01692,242.67674,242.48846,238.97728,238.83702,8434390.0
282.76263,284.00357,279.57648,279.23483,280.91406,6509636.5
449.2616,445.9431,439.49887,445.3013,447.37744,3865621.5
224.8994,227.51965,221.6573,230.40987,229.74678,9590386.0
264.5952,266.48282,262.21902,261.30566,264.17227,7276932.5
394.64673,396.65054,397.88312,400.21823,398.12286,4280091.0
236.64366,240.44063,234.36003,235.59103,237.18085,8986316.0
256.71408,255.46092,250.85541,254.8452,255.33133,7522644.0
208.25334,213.10149,208.2473,210.31815,211.12459,11609118.0
280.66052,284.48114,277.5039,279.66446,282.89862,6638800.5
350.30695,350.76053,343.5031,348.61313,350.8465,5230026.0
294.24603,293.96466,292.91623,293.65622,291.21414,6317075.5
332.75638,338.05215,333.0234,329.85022,331.94998,5397378.5
293.08426,294.82474,291.00992,291.65936,290.68066,6339813.5
237.65225,241.2407,236.11305,234.60364,235.21896,8805987.0
258.27667,260.0455,254.1774,259.9228,256.8717,7286878.5
250.85457,248.40308,244.43571,245.82544,243.70851,7978554.5
294.5367,297.49274,292.12262,290.84396,291.13058,6123138.0
300.47452,305.66843,298.11786,298.47995,298.2161,6309124.5
304.14743,306.2782,307.04437,299.33752,305.2116,5942292.5
